recipientsCount,responses,packaging,personality,feedback,timestamp
6,"[{'gender': 'Male', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Birthday', 'Holiday', 'Wedding/Engagement gift', 'Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '7000–10,000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '1–3 year', 'id': 2, 'occasion': ['Birthday', 'Anniversary', 'Wedding/Engagement gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Funny & Lighthearted'], 'perfumeScent': 'Sweet', 'perfumePrice': '10,000–12,000 PKR'}, {'type': 'Perfume', 'preferredStyle': ['Funny & Lighthearted'], 'perfumeScent': 'Sweet', 'perfumePrice': '7000–10,000 PKR'}, {'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Sweet', 'perfumePrice': '7000–10,000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '', 'id': 3, 'kidToyTypes': ['Building Toys (e.g. LEGO)'], 'kidDislikes': ['Stuffed Animals', 'Messy Crafts'], 'occasion': ['Graduation', 'Thank you gift'], 'ageGroup': '9–12', 'gifts': [{'type': 'Edible Stuff', 'edibleQuantity': 1, 'flavours': {'Chocolates': 'Milk Chocolate'}, 'foodItems': ['Chocolates'], 'ediblePrice': '4000–5000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Kid'}, {'gender': 'Male', 'knownDuration': '', 'id': 4, 'kidToyTypes': ['Other', 'Outdoor/ Sports'], 'kidDislikes': ['Other'], 'occasion': ['Thank you gift'], 'ageGroup': '6–9', 'gifts': [{'type': 'Edible Stuff', 'edibleQuantity': 1, 'flavours': {'Snacks': 'Barbecue'}, 'foodItems': ['Snacks'], 'ediblePrice': '6000–7000 PKR'}], 'relationship': 'Friend', 'ageType': 'Kid'}, {'gender': 'Male', 'knownDuration': '3–5 year', 'id': 5, 'occasion': ['Thank you gift'], 'ageGroup': '25–35', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Quirky & Unique'], 'edibleQuantity': 1, 'flavours': {'Marshmellows': 'Chocolate-coated'}, 'foodItems': ['Marshmellows'], 'ediblePrice': '5000–6000 PKR'}], 'relationship': 'Other', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '1–3 year', 'id': 6, 'occasion': ['Thank you gift'], 'ageGroup': '25–35', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Quirky & Unique'], 'edibleQuantity': 1, 'flavours': {'Jellies': 'Grape'}, 'foodItems': ['Jellies'], 'ediblePrice': '4000–5000 PKR'}], 'relationship': 'Other', 'ageType': 'Adult'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'No', 'suggestion': ''}",2026-03-13 21:47:43.636000+00:00
3,"[{'gender': 'Female', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Anniversary'], 'ageGroup': '25–35', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Silver', 'quantity': 5, 'jewelryStyle': 'Rings', 'jewelryPrice': '4000–5000 PKR'}, {'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '12,000–15,000 PKR'}, {'type': 'Bag/Wallet', 'preferredStyle': ['Handmade & Crafted'], 'walletColor': 'Black', 'walletPrice': '20,000–25,000 PKR', 'walletStyle': 'Clutch'}, {'type': 'Makeup Products', 'preferredStyle': ['Quirky & Unique'], 'makeupPrice': '10,000–15,000 PKR', 'makeupItem': 'Cake powder'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '1–3 year', 'id': 2, 'occasion': ['Graduation'], 'ageGroup': 'More than 35 years', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Funny & Lighthearted'], 'edibleQuantity': 1, 'flavours': {'Chocolates': 'White Chocolate'}, 'foodItems': ['Chocolates'], 'ediblePrice': '6000–7000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '', 'id': 3, 'kidToyTypes': ['Arts & Crafts'], 'kidDislikes': ['Electronic Gadgets', 'Stuffed Animals'], 'occasion': ['Graduation'], 'ageGroup': '9–12', 'gifts': [{'type': 'Toys', 'kidBudget': 'More than 7500 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Kid'}]",Simple box,"{'personality': '4', 'experiencePreference': '5', 'handmadePreference': '4', 'budgetFlexibility': '4', 'stylePreference': '5', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '3', 'relationshipCloseness': '5', 'uniqueGiftValue': 3, 'practicalOverSentimental': '5'}","{'helpful': 'Maybe', 'suggestion': 'make the selection more attractive '}",2026-01-01 07:19:06.419000+00:00
1,"[{'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Holiday'], 'ageGroup': 'More than 35 years', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Sweet', 'perfumePrice': '5000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': '5', 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': '5', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 22:15:19.688000+00:00
4,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Graduation'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Handmade & Crafted'], 'femaleDressStyle': 'Frock', 'dressSize': 'M', 'dressColors': ['White'], 'dressType': 'Stitched dress', 'dressPrice': '10,000–15,000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '', 'id': 2, 'kidToyTypes': ['Building Toys (e.g. LEGO)', 'Arts & Crafts', 'Tech/ Games'], 'kidDislikes': ['Labubu Dolls'], 'occasion': ['Birthday'], 'ageGroup': '9–12', 'gifts': [{'type': 'Toys', 'kidBudget': '3500 – 5500 PKR'}, {'type': 'Edible Stuff', 'edibleQuantity': 1, 'flavours': {'Marshmellows': 'Caramel-filled'}, 'foodItems': ['Marshmellows'], 'ediblePrice': '3000–4000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Kid'}, {'gender': 'Female', 'knownDuration': '1–3 year', 'id': 3, 'occasion': ['Get well soon'], 'ageGroup': '20–25', 'gifts': [{'type': 'Makeup Products', 'preferredStyle': ['Funny & Lighthearted', 'Handmade & Crafted'], 'makeupPrice': '10,000–15,000 PKR', 'makeupItem': 'Face Mask (skincare)'}, {'type': 'Edible Stuff', 'preferredStyle': ['Funny & Lighthearted', 'Handmade & Crafted'], 'edibleQuantity': 9, 'flavours': {'Popcorns': 'Spicy', 'Snacks': 'Cheese', 'Cake': 'Chocolate', 'Cupcakes': 'Strawberry', 'Jellies': 'Orange', 'Marshmellows': 'Classic Vanilla', 'Chocolates': 'Dark Chocolate', 'Brownie': 'Walnut'}, 'foodItems': ['Chocolates', 'Brownie', 'Snacks', 'Popcorns', 'Cola cans', 'Marshmellows', 'Jellies', 'Cake', 'Cupcakes'], 'ediblePrice': '6000–7000 PKR'}, {'type': 'Clothing', 'preferredStyle': ['Quirky & Unique'], 'dressPieces': 'Three-piece', 'dressColors': ['Yellow'], 'dressType': 'Unstitched dress', 'dressPrice': '15,000–20,000 PKR'}], 'relationship': 'Spouse', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 4, 'occasion': ['Holiday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Shoes', 'preferredStyle': ['Quirky & Unique'], 'shoePrice': '5000–10,000 PKR', 'shoeStyle': 'Formal shoes', 'shoeColor': 'Light brown', 'shoeSize': '42'}, {'type': 'Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Camel brown', 'walletPrice': '8000–10,000 PKR', 'walletStyle': 'Card wallets'}, {'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Spicy', 'perfumePrice': '12,000–15,000 PKR'}, {'type': 'Edible Stuff', 'edibleQuantity': 1, 'flavours': {'Snacks': 'Spicy Chili'}, 'foodItems': ['Snacks'], 'ediblePrice': '6000–7000 PKR'}], 'relationship': 'Colleague/Professional', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': ''}",2026-01-08 14:24:22.318000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Anniversary'], 'ageGroup': '25–35', 'gifts': [{'type': 'Wallet', 'preferredStyle': ['Handmade & Crafted'], 'walletColor': 'Black', 'walletPrice': '6000–8000 PKR', 'walletStyle': 'Card wallets'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-04 20:42:29.015000+00:00
1,"[{'gender': 'Male', 'knownDuration': '', 'id': 1, 'kidToyTypes': ['Other'], 'kidDislikes': ['Other'], 'occasion': ['Thank you gift'], 'ageGroup': 'Less than a year', 'gifts': [{'type': 'Toys', 'kidBudget': 'More than 7500 PKR'}], 'relationship': 'Friend', 'ageType': 'Kid'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:18:16.697000+00:00
1,"[{'gender': 'Male', 'knownDuration': '', 'id': 1, 'kidToyTypes': ['Building Toys (e.g. LEGO)', 'Dolls'], 'kidDislikes': ['Noisy Toys'], 'occasion': ['Thank you gift'], 'ageGroup': '1–3', 'gifts': [{'type': 'Toys', 'kidBudget': '3500 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Kid'}]",Basket with net,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 21:56:27.941000+00:00
1,"[{'gender': 'Female', 'knownDuration': '', 'id': 1, 'kidToyTypes': ['Dolls', 'Building Toys (e.g. LEGO)'], 'kidDislikes': ['Messy Crafts', 'Electronic Gadgets'], 'occasion': ['Birthday'], 'ageGroup': '6–9', 'gifts': [{'type': 'Edible Stuff', 'edibleQuantity': 3, 'flavours': {'Popcorns': 'Caramel', 'Snacks': 'Sour Cream & Onion', 'Jellies': 'Strawberry'}, 'foodItems': ['Jellies', 'Snacks', 'Popcorns'], 'ediblePrice': '5000–6000 PKR'}], 'relationship': 'Friend', 'ageType': 'Kid'}]",Acrylic box,"{'personality': '1', 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': '4', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:03:04.705000+00:00
1,"[{'gender': 'Female', 'knownDuration': 'Less than a year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Quirky & Unique'], 'perfumeScent': 'Floral', 'perfumePrice': '5000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '3', 'experiencePreference': '3', 'handmadePreference': '3', 'budgetFlexibility': 3, 'stylePreference': '4', 'surpriseReaction': '4', 'connectionImportance': '3', 'noteImportance': '4', 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': '3', 'relationshipCloseness': '3', 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': ''}",2026-01-04 17:35:06.931000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': 'More than 35 years', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Handmade & Crafted'], 'femaleDressStyle': 'Shirt', 'dressSize': 'M', 'dressColors': ['Blue'], 'dressType': 'Stitched dress', 'dressPrice': '8000–10,000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Acrylic box,"{'personality': '4', 'experiencePreference': '4', 'handmadePreference': '4', 'budgetFlexibility': '4', 'stylePreference': '2', 'surpriseReaction': '4', 'connectionImportance': '4', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '4', 'uniqueGiftValue': '4', 'practicalOverSentimental': '4'}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 21:24:01.909000+00:00
1,"[{'gender': 'Female', 'knownDuration': '', 'id': 1, 'kidToyTypes': ['Other'], 'kidDislikes': ['Other'], 'occasion': ['Other'], 'ageGroup': 'Less than a year', 'gifts': [{'type': 'Accessories', 'quantity': 1, 'jewelryStyle': 'Bow style hairband', 'jewelryColors': 'Purple', 'jewelryPrice': 'More than 5000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Kid'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:20:49.777000+00:00
1,"[{'gender': 'Female', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Other'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'preferredStyle': ['Funny & Lighthearted'], 'jewelryColor': 'Gold', 'quantity': 1, 'jewelryStyle': 'Bracelet', 'jewelryPrice': '4000–5000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Acrylic box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'No', 'suggestion': ''}",2026-04-05 14:21:28.020000+00:00
1,"[{'gender': 'Male', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Thank you gift'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Funny & Lighthearted'], 'edibleQuantity': 1, 'flavours': {'Brownie': 'Classic Fudge'}, 'foodItems': ['Brownie'], 'ediblePrice': '3000–4000 PKR'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '5', 'experiencePreference': '5', 'handmadePreference': '5', 'budgetFlexibility': '5', 'stylePreference': '5', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '5', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '5', 'relationshipCloseness': '5', 'uniqueGiftValue': '5', 'practicalOverSentimental': '5'}","{'helpful': 'Yes', 'suggestion': 'Asking about a personal message, memory, or inside joke to include with the gift would make it more meaningful.'}",2026-01-01 11:22:32.819000+00:00
1,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '25–35', 'gifts': [{'type': 'Perfume', 'preferredStyle': ['Handmade & Crafted'], 'perfumeScent': 'Floral', 'perfumePrice': '10,000–12,000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with net,"{'personality': '1', 'experiencePreference': '5', 'handmadePreference': '5', 'budgetFlexibility': '5', 'stylePreference': '5', 'surpriseReaction': '4', 'connectionImportance': '5', 'noteImportance': '1', 'handmadeOverStore': '5', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '5', 'uniqueGiftValue': '5', 'practicalOverSentimental': '1'}","{'helpful': 'Yes', 'suggestion': 'the relationship with the relative'}",2026-04-08 05:21:04.661000+00:00
1,"[{'gender': 'Female', 'knownDuration': '1–3 year', 'id': 1, 'occasion': ['Thank you gift'], 'ageGroup': '16–20', 'gifts': [{'type': 'Bag/Wallet', 'preferredStyle': ['Funny & Lighthearted'], 'walletColor': 'Black', 'walletPrice': '5000–10,000 PKR', 'walletStyle': 'Tote bags'}], 'relationship': 'Spouse', 'ageType': 'Adult'}]",Simple box,"{'personality': 3, 'experiencePreference': 3, 'handmadePreference': 3, 'budgetFlexibility': 3, 'stylePreference': 3, 'surpriseReaction': 3, 'connectionImportance': 3, 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': 3, 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-04-05 14:25:41.450000+00:00
1,"[{'gender': 'Female', 'knownDuration': '3–5 year', 'id': 1, 'occasion': ['Graduation'], 'ageGroup': '20–25', 'gifts': [{'type': 'Bag/Wallet', 'preferredStyle': [], 'walletColor': 'Black', 'walletPrice': '20,000–25,000 PKR', 'walletStyle': 'Tote bags', 'dressType': 'Unstitched dress'}], 'relationship': 'Other', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '1', 'experiencePreference': 3, 'handmadePreference': '5', 'budgetFlexibility': 3, 'stylePreference': '5', 'surpriseReaction': '5', 'connectionImportance': '5', 'noteImportance': '4', 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': '5', 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'No', 'suggestion': ''}",2026-03-14 00:39:44.113000+00:00
5,"[{'gender': 'Male', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Handmade & Crafted'], 'dressSize': 'M', 'maleDressStyle': 'Waistcoats', 'dressColors': ['White'], 'dressType': 'Stitched dress', 'dressPrice': '5000–8000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 2, 'occasion': ['Thank you gift'], 'ageGroup': '25–35', 'gifts': [{'type': 'Wallet', 'preferredStyle': ['Quirky & Unique'], 'walletColor': 'Camel brown', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Card wallets'}], 'relationship': 'Friend', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '1–3 year', 'id': 3, 'occasion': ['Graduation'], 'ageGroup': '20–25', 'gifts': [{'type': 'Wallet', 'preferredStyle': ['Handmade & Crafted'], 'walletColor': 'Camel brown', 'walletPrice': '3000–5000 PKR', 'walletStyle': 'Card wallets'}], 'relationship': 'Other', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': '1–3 year', 'id': 4, 'occasion': ['Get well soon'], 'ageGroup': '20–25', 'gifts': [{'type': 'Jewellery', 'quantity': 1, 'edibleQuantity': 1, 'jewelryPrice': '2000–3000 PKR', 'ediblePrice': '1000–2000 PKR', 'preferredStyle': ['Handmade & Crafted'], 'jewelryColor': 'Gold', 'jewelryStyle': 'Bracelet'}], 'relationship': 'Extended Family (Aunt, Uncle, Cousin)', 'ageType': 'Adult'}, {'gender': 'Male', 'knownDuration': 'Less than a year', 'id': 5, 'occasion': ['Holiday'], 'ageGroup': '20–25', 'gifts': [{'type': 'Edible Stuff', 'preferredStyle': ['Handmade & Crafted'], 'edibleQuantity': 1, 'flavours': {'Cupcakes': 'Chocolate'}, 'foodItems': ['Cupcakes'], 'ediblePrice': '1000 PKR'}], 'relationship': 'Close Family(Parent, Sibling, Child)', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '5', 'experiencePreference': '4', 'handmadePreference': '4', 'budgetFlexibility': '5', 'stylePreference': '4', 'surpriseReaction': '2', 'connectionImportance': '4', 'noteImportance': '4', 'handmadeOverStore': '4', 'sharedMemoriesAppreciation': '4', 'relationshipCloseness': '4', 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Maybe', 'suggestion': ''}",2025-12-24 16:46:44.197000+00:00
1,"[{'gender': 'Female', 'knownDuration': '5+ year', 'id': 1, 'occasion': ['Birthday', 'Anniversary'], 'ageGroup': '25–35', 'gifts': [{'type': 'Clothing', 'preferredStyle': ['Quirky & Unique', 'Funny & Lighthearted'], 'dressPieces': 'Three-piece', 'dressColors': ['Green'], 'dressType': 'Unstitched dress', 'dressPrice': '5000–8000 PKR'}], 'relationship': 'Friend', 'ageType': 'Adult'}]",Basket with ribbon,"{'personality': '4', 'experiencePreference': 3, 'handmadePreference': '4', 'budgetFlexibility': 3, 'stylePreference': '4', 'surpriseReaction': '4', 'connectionImportance': '4', 'noteImportance': 3, 'handmadeOverStore': 3, 'sharedMemoriesAppreciation': 3, 'relationshipCloseness': '4', 'uniqueGiftValue': 3, 'practicalOverSentimental': 3}","{'helpful': 'Yes', 'suggestion': ''}",2026-03-13 23:36:37.246000+00:00
